query_id	corpus_id	score
q8441a2de	d817d472e	1
q8441a2de	d817d47ce	1
q8441a2de	d817d4832	1
q84479edc	d812c0c38	1
q84479edc	d812c0cf6	1
q84479edc	d812c0d78	1
q84479edc	d812c0dbe	1
q844dbad8	d8402e5a8	1
q844dbad8	d8402e864	1
q844dbad8	d8402ea26	1
q8455ea96	d8445e56a	1
q8455ea96	d8445e5d8	1
q8455ea96	d8445e632	1
q8455ea96	d8445e6a0	1
q8455ea96	d8445e704	1
q845eabea	d815f4896	1
q845eabea	d815f4936	1
q845eabea	d815f4a3a	1
q846a7bb4	d81694f62	1
q846a7bb4	d81695034	1
q846cc1ee	d81658f8a	1
q846cc1ee	d8165903e	1
q846cc1ee	d8165917e	1
q847157e0	d827ba47c	1
q847157e0	d827ba4e0	1
q847157e0	d827ba558	1
q847157e0	d827ba5b2	1
q847157e0	d827ba5ee	1
q847157e0	d827ba65c	1
q847157e0	d827ba6a2	1
q847157e0	d827ba6de	1
q847157e0	d827ba792	1
q847a1ac4	d818a38e4	1
q847a1ac4	d818a3952	1
q847a1ac4	d818a3a10	1
q847a1ac4	d818a3a7e	1
q847b33be	d830e4e3a	1
q847b33be	d830e4e9e	1
q847b33be	d830e4f70	1
q847b33be	d830e507e	1
q84805b5a	d8185cb56	1
q84805b5a	d8185cc32	1
q84805b5a	d8185ccc8	1
q84805b5a	d8185cd2c	1
q8485967e	d8232efe8	1
q8485967e	d8232f060	1
q8485967e	d8232f0ba	1
q8485967e	d8232f1aa	1
q848826d2	d81486c70	1
q848826d2	d81486cd4	1
q848826d2	d81486d60	1
q848826d2	d81486db0	1
q8496d89e	d82cf67ce	1
q8496d89e	d82cf6846	1
q8496d89e	d82cf6936	1
q8496d89e	d82cf6990	1
q8496d89e	d82cf69e0	1
q8496d89e	d82cf6a62	1
q8496d89e	d82cf6b5c	1
q8499ad76	d812ed3be	1
q8499ad76	d812ed40e	1
q8499ad76	d812ed486	1
q8499ad76	d812ed4e0	1
q8499ad76	d812ed51c	1
q8499ad76	d812ed580	1
q8499ad76	d812ed62a	1
q8499ad76	d812ed666	1
q8499ad76	d812ed6a2	1
q84a0ac02	d8239fb62	1
q84a0ac02	d8239fbee	1
q84a0ac02	d8239fc98	1
q84a5d830	d81694f62	1
q84a5d830	d81695034	1
q84a7c2da	d82d2c63a	1
q84a7c2da	d82d2c6a8	1
q84a7c2da	d82d2c702	1
q84a7c2da	d82d2c752	1
q84a7c2da	d82d2c798	1
q84a7c2da	d82d2c7f2	1
q84a7c2da	d82d2c842	1
q84a7c2da	d82d2c8b0	1
q84a7c2da	d82d2c978	1
q84a7c2da	d82d2c9c8	1
q84a7c2da	d82d2ca22	1
q84acf93a	d838d6576	1
q84acf93a	d838d65da	1
q84acf93a	d838d6698	1
q84aedba6	d817e581c	1
q84aedba6	d817e58d0	1
q84aedba6	d817e5916	1
q84b195a8	d817bbf1c	1
q84b195a8	d817bbfa8	1
q84b195a8	d817bc002	1
q84b195a8	d817bc0a2	1
q84b273ec	d81a6af56	1
q84b273ec	d81a6afce	1
q84b273ec	d81a6b028	1
q84b273ec	d81a6b06e	1
q84bf69a8	d820741cc	1
q84bf69a8	d82074226	1
q84bf69a8	d8207429e	1
q84bf69a8	d8207430c	1
q84bf69a8	d82074370	1
q84bf69a8	d82074424	1
q84c1b802	d81d4e07e	1
q84c1b802	d81d4e114	1
q84c1b802	d81d4e164	1
q84c1b802	d81d4e1aa	1
q84c1b802	d81d4e1fa	1
q84c1b802	d81d4e236	1
q84c3c372	d818cb3a8	1
q84c3c372	d818cb43e	1
q84c3c372	d818cb4d4	1
q84c3c372	d818cb592	1
q84c64732	d812c0c38	1
q84c64732	d812c0cf6	1
q84c64732	d812c0d78	1
q84c64732	d812c0dbe	1
q84cbe61a	d825b9830	1
q84cbe61a	d825b98a8	1
q84cbe61a	d825b9966	1
q84cbe61a	d825b9a24	1
q84d1064a	d83dd4b18	1
q84d1064a	d83dd4c44	1
q84d1064a	d83dd4cbc	1
q84d1064a	d83dd4d5c	1
q84d48068	d825900ac	1
q84d48068	d82590106	1
q84d48068	d825901a6	1
q84d48068	d8259020a	1
q84d48068	d8259025a	1
q84d48068	d825902a0	1
q84d6fd98	d8316fd3c	1
q84d6fd98	d8316fe04	1
q84d6fd98	d8316feb8	1
q84d7866e	d824b7d7e	1
q84d7866e	d824b7e00	1
q84d7866e	d824b7e64	1
q84d7866e	d824b7ec8	1
q84d7866e	d824b7f4a	1
q84d7866e	d824b7f9a	1
q84dd9f7c	d81392de6	1
q84dd9f7c	d81392e5e	1
q84dd9f7c	d81392eae	1
q84dd9f7c	d81392f30	1
q84e182f4	d8193ebe6	1
q84e182f4	d8193ec72	1
q84e182f4	d8193ecc2	1
q84e42a22	d8203ffd0	1
q84e42a22	d820400fc	1
q84e42a22	d8204017e	1
q84ed6326	d8184fc8a	1
q84ed6326	d8184fd02	1
q84ed6326	d8184fdfc	1
q84ed6326	d8184fece	1
q84f0138c	d8157da48	1
q84f0138c	d8157dae8	1
q84f0138c	d8157db2e	1
q84f0138c	d8157dbe2	1
q84f0138c	d8157dc32	1
q84f0138c	d8157dce6	1
q84f1161a	d824fce4c	1
q84f1161a	d824fceec	1
q84f1161a	d824fcf78	1
q84f1161a	d824fd022	1
q84f3c928	d82739796	1
q84f3c928	d82739890	1
q84f3c928	d82739976	1
q84f63fc8	d8120e2c2	1
q84f63fc8	d8120e344	1
q84f63fc8	d8120e3bc	1
q84f63fc8	d8120e420	1
q84f63fc8	d8120e466	1
q84fcfe76	d812324e2	1
q84fcfe76	d812325d2	1
q84fcfe76	d812326ea	1
q84fe3854	d80ed4d18	1
q84fe3854	d80ed4e1c	1
q84fe3854	d80ed4ec6	1
q84fe3854	d80ed4f70	1
q84ff0cfc	d82729a08	1
q84ff0cfc	d82729a76	1
q84ff0cfc	d82729ada	1
q84ff0cfc	d82729b34	1
q84ff0cfc	d82729b84	1
q84ff0cfc	d82729c1a	1
q84ff0cfc	d82729cb0	1
q85039a74	d825e6a42	1
q85039a74	d825e6b32	1
q85039a74	d825e6b96	1
q85039a74	d825e6c7c	1
q85173688	d85173836	1
q85173688	d851738c2	1
q85173688	d85173926	1
q851f21c2	d81622174	1
q851f21c2	d816221ce	1
q851f21c2	d81622214	1
q851f21c2	d816223ea	1
q85224fc8	d812c0c38	1
q85224fc8	d812c0cf6	1
q85224fc8	d812c0d78	1
q85224fc8	d812c0dbe	1
q8523400e	d835c7272	1
q8523400e	d835c7362	1
q8523400e	d835c742a	1
q852613f6	d8292c3fa	1
q852613f6	d8292c490	1
q852613f6	d8292c4f4	1
q852613f6	d8292c544	1
q8528daa0	d81f93334	1
q8528daa0	d81f933f2	1
q8528daa0	d81f93492	1
q8529958a	d823e99a6	1
q8529958a	d823e9a3c	1
q8529958a	d823e9b0e	1
q852cab94	d82a77ab6	1
q852cab94	d82a77b38	1
q852ed734	d8402e5a8	1
q852ed734	d8402e864	1
q852ed734	d8402ea26	1
q853283b6	d819e6468	1
q853283b6	d819e64e0	1
q853283b6	d819e656c	1
q85372790	d811807ce	1
q85372790	d81180850	1
q85372790	d811808dc	1
q85372790	d8118097c	1
q85411d0e	d82699f70	1
q85411d0e	d82699ffc	1
q85411d0e	d8269a0b0	1
q85411d0e	d8269a16e	1
q85411d0e	d8269a218	1
q85461e58	d81139356	1
q85461e58	d811393e2	1
q85461e58	d81139478	1
q85461e58	d811394dc	1
q854ab756	d843a78d8	1
q854ab756	d843a796e	1
q854ab756	d843a79dc	1
q854ab756	d843a7a40	1
q854ab756	d843a7acc	1
q854ab756	d843a7b1c	1
q854dade4	d81be6600	1
q854dade4	d81be66a0	1
q854dade4	d81be6718	1
q854f9d2a	d8373b068	1
q854f9d2a	d8373b0ea	1
q854f9d2a	d8373b14e	1
q854f9d2a	d8373b1b2	1
q854f9d2a	d8373b22a	1
q85543eb6	d814d931c	1
q85543eb6	d814d93bc	1
q85543eb6	d814d940c	1
q85543eb6	d814d947a	1
q85601100	d82267a42	1
q85601100	d82267aec	1
q85601100	d82267b64	1
q856b1fc8	d81f2e5b0	1
q856b1fc8	d81f2e650	1
q856b1fc8	d81f2e6b4	1
q856b1fc8	d81f2e70e	1
q856b1fc8	d81f2e754	1
q856b1fc8	d81f2e7e0	1
q856b1fc8	d81f2e83a	1
q856bb866	d8115b2c6	1
q856bb866	d8115b370	1
q856bb866	d8115b3e8	1
q856d40e6	d81e74174	1
q856d40e6	d81e741ce	1
q856d40e6	d81e74232	1
q85777200	d8577735e	1
q85777200	d857773cc	1
q85777200	d85777430	1
q85777200	d857774d0	1
q85777200	d8577758e	1
q857834c4	d85173836	1
q857834c4	d851738c2	1
q857834c4	d85173926	1
q857c0cfc	d85173836	1
q857c0cfc	d851738c2	1
q857c0cfc	d85173926	1
q857f863e	d81622174	1
q857f863e	d816221ce	1
q857f863e	d81622214	1
q857f863e	d816223ea	1
q858184ca	d815e5b7a	1
q858184ca	d815e5bfc	1
q858184ca	d815e5c7e	1
q85874db0	d812184de	1
q85874db0	d8121854c	1
q85874db0	d81218600	1
q85874db0	d8121866e	1
q85874db0	d812186b4	1
q85895092	d837becce	1
q858cbd4a	d837f5f9e	1
q858cbd4a	d837f6002	1
q858cbd4a	d837f6070	1
q858cbd4a	d837f60d4	1
q858d93f0	d82a10302	1
q858d93f0	d82a10366	1
q858d93f0	d82a10406	1
q858f9b64	d81907006	1
q858f9b64	d819070a6	1
q858f9b64	d819070f6	1
q858f9b64	d81907196	1
q8592e77e	d82b41f64	1
q8592e77e	d82b41fe6	1
q8592e77e	d82b42036	1
q8592e77e	d82b420c2	1
q8592e77e	d82b42112	1
q8592e77e	d82b42158	1
q8592e77e	d82b4219e	1
q8592e77e	d82b4220c	1
q85974f26	d823e99a6	1
q85974f26	d823e9a3c	1
q85974f26	d823e9b0e	1
q85a157e6	d82bd9e4a	1
q85a157e6	d82bd9f08	1
q85a157e6	d82bd9f94	1
q85a157e6	d82bda002	1
q85a157e6	d82bda0d4	1
q85a157e6	d82bda156	1
q85a157e6	d82bda1a6	1
q85a20326	d82604178	1
q85a20326	d826041e6	1
q85a20326	d82604236	1
q85a20326	d82604286	1
q85a20326	d826042f4	1
q85a20326	d82604344	1
q85a31fae	d81520f6e	1
q85a31fae	d81521004	1
q85a31fae	d8152104a	1
q85a31fae	d815210b8	1
q85a31fae	d8152111c	1
q85a31fae	d81521180	1
q85a5bb42	d80ed4d18	1
q85a5bb42	d80ed4e1c	1
q85a5bb42	d80ed4ec6	1
q85a5bb42	d80ed4f70	1
q85aacf9c	d8247dfb6	1
q85aacf9c	d8247e01a	1
q85aacf9c	d8247e06a	1
q85aacf9c	d8247e0ba	1
q85aacf9c	d8247e10a	1
q85aacf9c	d8247e146	1
q85aacf9c	d8247e1a0	1
q85aacf9c	d8247e1dc	1
q85ab8388	d8316fd3c	1
q85ab8388	d8316fe04	1
q85ab8388	d8316feb8	1
q85acc7b6	d83ac84ce	1
q85acc7b6	d83ac8546	1
q85acc7b6	d83ac85aa	1
q85acc7b6	d83ac85fa	1
q85acc7b6	d83ac865e	1
q85acc7b6	d83ac86e0	1
q85acc7b6	d83ac8726	1
q85b1cc34	d82cf67ce	1
q85b1cc34	d82cf6846	1
q85b1cc34	d82cf6936	1
q85b1cc34	d82cf6990	1
q85b1cc34	d82cf69e0	1
q85b1cc34	d82cf6a62	1
q85b1cc34	d82cf6b5c	1
q85b2aaf0	d8327a54c	1
q85b2aaf0	d8327a5ce	1
q85b2aaf0	d8327a646	1
q85b2aaf0	d8327a68c	1
q85b2aaf0	d8327a6d2	1
q85b2aaf0	d8327a74a	1
q85b2aaf0	d8327a81c	1
q85b4b5f2	d81a5d586	1
q85b4b5f2	d81a5d608	1
q85b4b5f2	d81a5d66c	1
q85b4b5f2	d81a5d6d0	1
q85b65ca4	d827067b0	1
q85b65ca4	d827068f0	1
q85b816b6	d814c1370	1
q85b816b6	d814c142e	1
q85b816b6	d814c1528	1
q85bb6136	d81a4d3d4	1
q85bb6136	d81a4d42e	1
q85bb6136	d81a4d4e2	1
q85bb6136	d81a4d578	1
q85bb6136	d81a4d5be	1
q85beddf2	d855e72b4	1
q85beddf2	d855e732c	1
q85beddf2	d855e743a	1
q85beddf2	d855e74b2	1
q85beddf2	d855e7520	1
q85beddf2	d855e7570	1
q85beddf2	d855e75d4	1
q85beddf2	d855e7660	1
q85c1337c	d84dc5e00	1
q85c1337c	d84dc5eaa	1
q85c1337c	d84dc5f18	1
q85c1337c	d84dc5fc2	1
q85c1337c	d84dc6030	1
q85c7f16c	d829d994c	1
q85c7f16c	d829d99b0	1
q85c7f16c	d829d9a14	1
q85c7f16c	d829d9a78	1
q85c7f16c	d829d9ab4	1
q85c7f16c	d829d9b5e	1
q85c7f16c	d829d9bae	1
q85c7f16c	d829d9be0	1
q85c994c2	d834276b0	1
q85c994c2	d834278f4	1
q85c994c2	d83427a02	1
q85c994c2	d83427aa2	1
q85cc7e58	d814d931c	1
q85cc7e58	d814d93bc	1
q85cc7e58	d814d940c	1
q85cc7e58	d814d947a	1
q85cd693a	d812ed3be	1
q85cd693a	d812ed40e	1
q85cd693a	d812ed486	1
q85cd693a	d812ed4e0	1
q85cd693a	d812ed51c	1
q85cd693a	d812ed580	1
q85cd693a	d812ed62a	1
q85cd693a	d812ed666	1
q85cd693a	d812ed6a2	1
q85cfd724	d820741cc	1
q85cfd724	d82074226	1
q85cfd724	d8207429e	1
q85cfd724	d8207430c	1
q85cfd724	d82074370	1
q85cfd724	d82074424	1
